Day,Open,High,Low,Close,Volume,Market Cap
27/11/2022,14.14345898,14.411,14.05988709,14.05988709,563367783.8,5180217522
26/11/2022,14.0102,14.85270308,13.98092193,14.15209364,697057637.6,5211673137
25/11/2022,14.5734,14.5734,13.94165099,14.03623545,1001945205,5122118432
24/11/2022,14.3447,14.8531,13.89571532,14.5477,1648832722,5196543948
23/11/2022,12.4233,14.3841,12.413,14.3534,1401583649,4792810669
22/11/2022,11.8197648,12.4546,11.0038,12.4052,992945332.9,4225485064
21/11/2022,12.2383,12.2427,11.3171,11.82373716,980168077.6,4273082198
20/11/2022,12.82208881,13.3602,12.1893,12.2431,724094435.3,4628415935
19/11/2022,13.25030121,13.25030121,12.6247,12.82571538,706011873.2,4652227544
18/11/2022,13.61966758,13.773567,12.9883,13.23221395,1250723382,4874173288
17/11/2022,14.28272488,14.45347912,12.982,13.57285113,1134591556,5032880680
16/11/2022,14.3055,14.5469,13.7343578,14.29177652,1204693124,5138707849
15/11/2022,13.98519642,14.9881,13.8371,14.3039,1990250729,5101837911
14/11/2022,13.12884944,14.88962525,12.16805854,13.99401895,2218869758,4854379341
13/11/2022,14.528,14.6397,13.06175975,13.06175975,1440565283,4948421555
12/11/2022,16.3933,16.3933,14.4902,14.5359,2752145505,5423910355
11/11/2022,17.625,18.11517264,15.17343586,16.3573,6240026188,5944971086
10/11/2022,12.46022877,18.5988,11.79728172,17.62109854,12150940512,5415315117
09/11/2022,23.98476952,23.98476952,10.5657,12.31059784,10786062811,6066989863
08/11/2022,29.5666,30.88843033,20.5174,23.91694754,8054860263,9559308193
07/11/2022,32.7308,33.0442,28.7224,29.5717,3663771934,11295519128
06/11/2022,36.819,36.8343,32.47381176,32.7563,3798388664,12552525007
05/11/2022,33.7413,38.5163,33.719,36.7204,3057145530,12634485325
04/11/2022,30.8688373,34.0962,30.75558991,33.8061,1702566743,11564189524
03/11/2022,30.80853846,32.15693354,30.66439061,30.84111779,2069074657,11150345027
02/11/2022,32.221,32.744,30.3446117,30.78426949,1335677626,11202512678
01/11/2022,32.58224887,33.3202,32.1933,32.2372,1612432321,11593025770
31/10/2022,32.924,34.2938,32.2767,32.64604874,1716437413,11735459911
30/10/2022,32.87254379,33.4968,32.08480251,32.9035,1537138161,11594610759
29/10/2022,32.05722194,33.77339549,31.8903,32.88316936,2059778680,11682783631
28/10/2022,30.59657761,32.434,30.1554,32.1405,1888083674,11033300010
27/10/2022,31.29152906,32.13439895,30.5445,30.64568612,2155111350,11142316127
26/10/2022,30.89427542,31.93930929,30.733,31.23481765,2870722607,11092671005
25/10/2022,28.3009,32.1992,28.1019,30.9851973,1490082619,10417965697
24/10/2022,29.2858,29.4234,28.18915939,28.2894,1322183552,10163307409
23/10/2022,28.0104,29.33504154,27.8827,29.2345,860159148.2,10072105148
22/10/2022,28.105,28.14751883,27.5061,28.01383528,1283424148,9894778080
21/10/2022,28.0319,28.2622,26.9811,28.1069,1597182644,9881711041
20/10/2022,28.8651,29.4385,28.02774611,28.0731,1299903204,10258433417
19/10/2022,30.153,30.2134,28.833,28.8831,1169716138,10588926219
18/10/2022,31.1942,31.4261,29.8373,30.2162,1222280012,10885618381
17/10/2022,30.13933679,31.2349,29.86615745,31.233,1103368775,10837934485
16/10/2022,29.5903,30.47689133,29.5903,30.15398525,807312656.7,10622842979
15/10/2022,29.9987,30.18361582,29.531,29.5408,1133054560,10617079589
14/10/2022,30.5055859,31.9299,29.6806,30.0342,2041850580,11000574165
13/10/2022,31.17127559,31.19410972,28.2927,30.53490026,1532903325,10674803579
12/10/2022,30.8029,31.476,30.7461,31.16274586,1091789671,11059072122
11/10/2022,31.93264799,31.93264799,30.5409,30.7789,1212843798,11156850739
10/10/2022,32.9113,33.292,31.93885225,31.93885225,977816854.5,11604750753
09/10/2022,32.5718,33.11441769,32.4608,32.8973,686341699.3,11637732458
08/10/2022,33.00006216,33.04032731,32.4397,32.5799,915849512.6,11654068669
07/10/2022,33.3463,33.738,32.55815544,32.99119287,1254554829,11782604612
06/10/2022,34.0326,34.4371,33.31670991,33.33376112,1380912269,12054030683
05/10/2022,34.0908,34.3265,33.24518193,34.0879,1394019215,12012771811
04/10/2022,32.8764,34.348,32.8593,34.1096,1407875965,11939760088
03/10/2022,32.073051,33.21500173,31.92573664,32.9515,1204898499,11563226598
02/10/2022,32.442,33.0005,31.95228377,32.02935898,1010847431,11576566629
01/10/2022,33.24238094,33.24238094,32.4288,32.4288,1840806431,11665075059
30/09/2022,33.91553212,35.0986,32.71286409,33.22395618,2183611530,12080891829
29/09/2022,33.22003485,34.3195,32.7422,33.92708094,1991830046,11935535101
28/09/2022,32.74116407,33.7381,31.73407447,33.20155556,2261269994,11614479595
27/09/2022,33.8708,35.2141,32.1418364,32.70232045,2241921561,12078162587
26/09/2022,32.3389,33.92464569,31.9219,33.9074,1691057250,11661598684
25/09/2022,33.425,33.99094495,32.03380719,32.3916,1513974522,11810124448
24/09/2022,33.65920341,34.71951531,33.2406,33.49119652,2103695663,12000926709
23/09/2022,32.40309382,33.88365272,31.3208,33.58570453,1762056510,11469778958
22/09/2022,30.77579535,32.73685346,30.62672662,32.43028583,2335057276,11270202980
21/09/2022,31.4097,33.11432757,30.15947842,30.79550747,1635236009,11213902408
20/09/2022,32.65918928,32.87680528,31.3726,31.3994,1789883202,11362675859
19/09/2022,31.12075091,32.99352599,30.73587191,32.7379334,1809406163,11235623869
18/09/2022,33.71624965,33.9407,30.9354,31.02945015,1225840320,11681978018
17/09/2022,32.25306219,33.8528,32.25306219,33.72137855,1388461455,11676428198
16/09/2022,33.0771,33.2131,31.6358,32.20139934,1930131666,11520343080
15/09/2022,34.1206293,34.6567,32.7238,33.0161,2253093536,11867652875
14/09/2022,33.00965989,34.3259,32.80859547,34.17206186,2680254423,11848795472
13/09/2022,37.4153105,38.74750964,33.02921777,33.03749567,2339520539,12869705754
12/09/2022,34.99561871,38.09813777,34.48704033,37.4582777,1485571337,12921154645
11/09/2022,35.0438,35.89993529,34.1453,34.9534803,871121402.9,12343658455
10/09/2022,34.68089109,35.3555,34.3206,35.0931,1093367970,12272635395
09/09/2022,33.5708,35.72700232,33.5708,34.70785475,1340382507,12310930086
08/09/2022,32.68733803,33.69705874,32.09179818,33.566,1028511058,11614189187
07/09/2022,30.8960036,32.86600674,30.53775204,32.72912032,1016467711,11052094404
06/09/2022,32.14939181,33.7851,30.627,30.88651341,891567522,11356461515
05/09/2022,32.11152603,32.42476088,31.19417391,32.21387568,491493201.1,11129472325
04/09/2022,31.12339967,32.1423,31.0708,32.08576544,339002218.8,11050621426
03/09/2022,31.2505,31.2569,30.8509,31.09694331,518864340,10878515256
02/09/2022,31.60787613,32.3127,30.86519659,31.1857,646946770.7,11025977920
01/09/2022,31.505,31.7211,30.5486,31.6136,799735150.4,10920604456
31/08/2022,31.4255,32.8567,31.2382,31.4908,1023555056,11251890977
30/08/2022,32.42657862,33.0177,30.794,31.3704,973793756.8,11206852621
29/08/2022,30.3665,32.50875117,30.1713,32.4034993,792645808.6,10872016382
28/08/2022,31.603,32.0569074,30.5454,30.5454,671293747.8,11049111446
27/08/2022,31.81854262,32.2175,31.03236722,31.6744,1178738697,11088307319
26/08/2022,35.31105482,35.55270938,31.56614752,31.74130803,1147263165,11911724851
25/08/2022,34.93132648,36.43665341,34.93132648,35.28283141,1061684128,12484843270
24/08/2022,35.65661399,36.2647,34.4456776,34.98022415,1104366022,12340165593
23/08/2022,35.4171,36.03289959,34.36601943,35.6469278,1247375638,12344560257
22/08/2022,36.48580049,36.48580049,34.07636058,35.4605,1280663279,12248883707
21/08/2022,35.33952041,36.95295723,34.67750619,36.49946941,1253833894,12514848330
20/08/2022,36.04206734,37.25553446,34.55977027,35.32919322,1582520151,12668014324
19/08/2022,39.5589,39.5589,35.83710773,36.04821842,1621381588,12968197225
18/08/2022,40.56839928,41.6154,39.6206,39.6206,1289566904,14273110490
17/08/2022,43.18836672,44.59001235,40.34204434,40.41470763,1178611885,14799275434
16/08/2022,43.8072,44.204207,42.8542,43.23368773,1223350085,15146710669
15/08/2022,44.90836018,47.0598,43.1031,43.9209,1292611672,15570951301
14/08/2022,46.48154042,47.9543,44.68149614,44.98666809,1089358632,16128264645
13/08/2022,45.3739,48.12757862,45.2851,46.50245621,1526029132,16330016241
12/08/2022,42.7371,45.3072,42.23473162,45.3072,1194072272,15124449133
11/08/2022,42.41529391,44.97693046,42.31664539,42.764,1557733152,15231572569
10/08/2022,40.32418096,42.38375841,39.2706,42.29522632,1738866676,14209770011
09/08/2022,42.1912,42.7214,39.9045,40.37807212,1848850254,14373304189
08/08/2022,40.60752402,43.5876617,40.60717423,42.0826,1681408141,14712435234
07/08/2022,40.0166,41.48850586,39.3252,40.58785698,1208998636,13963100923
06/08/2022,40.5690304,40.80908584,40.01143974,40.0892,1660406835,14015941492
05/08/2022,38.81659207,41.13860019,38.81659207,40.46660934,2151997452,13862202330
04/08/2022,38.57015998,39.7413,38.146,38.8783691,2832282653,13486487951
03/08/2022,39.88570935,40.7224,37.80758087,38.5599,3700559458,13666996524
02/08/2022,41.76113333,42.34549715,39.90857788,39.90857788,2016055241,14163702861
01/08/2022,42.4029,43.1361,40.74277324,41.76791479,1893128913,14619980710
31/07/2022,43.83719366,44.99648913,42.3451,42.3451,2486336708,15158455801
30/07/2022,41.9843,46.49503945,41.63130128,43.77604479,2795340716,15050887365
29/07/2022,42.89635574,44.08720192,41.3209,41.9831,3387718956,14747792743
28/07/2022,40.20475958,43.83251694,39.04246558,42.77052071,3453133746,14099947986
27/07/2022,36.32916905,40.29155073,35.72790961,40.24524509,2382023745,12891382744
26/07/2022,36.6963,36.7608,34.8608,36.17535934,2518836707,12373852077
25/07/2022,40.97958486,41.05962357,36.7758,36.7758,2302744224,13364505501
24/07/2022,40.02416909,42.00461555,39.57310912,41.00317637,2160210840,14066651393
23/07/2022,40.5704,41.8189,38.72137406,40.10896746,2377864384,13991666487
22/07/2022,43.1789,44.10866662,40.17081293,40.6372,2877308916,14671030603
21/07/2022,42.0905,43.95210609,39.89254885,43.2478,3547235698,14482965510
20/07/2022,44.9153,45.9621,41.7697,42.1001,3477874826,15375456814
19/07/2022,43.73179633,47.05478847,42.7239,44.9126,4069303727,15514855815
18/07/2022,38.57797695,43.5549852,38.57797695,43.5549852,2548846091,14202824232
17/07/2022,39.55755707,40.899067,38.5346,38.56223917,2457658036,13656853106
16/07/2022,37.35171512,40.2965,36.3874,39.56675581,2151947806,13059927892
15/07/2022,37.0577,38.8229,36.6019,37.35117638,2563383567,12982665370
14/07/2022,34.8744,37.1319,33.6517,37.1234,2581238880,12082725349
13/07/2022,32.6974,34.8677,31.97199135,34.8203,2189244404,11543834338
12/07/2022,33.459114,34.46466416,32.7156324,32.7156324,1932874425,11635661737
11/07/2022,36.68476316,36.68476316,33.36103877,33.52291855,1639440256,12176851743
10/07/2022,38.03769619,38.03769619,36.352,36.67260879,1418307916,12814058414
09/07/2022,38.0800043,38.7701,37.85910893,38.03333702,2299869360,13236606470
08/07/2022,38.47805052,39.28061553,36.5387121,38.43854187,2706568740,13087093149
07/07/2022,37.00130292,39.11301694,36.3939,38.45994456,2491554097,12895236771
06/07/2022,35.39409212,37.3421,34.8913,37.04114203,2970342750,12354717831
05/07/2022,36.6325,36.7918,33.19262045,35.31023799,2625849541,12027891304
04/07/2022,33.3453,36.7471,32.4979,36.7471,1658416007,11652945992
03/07/2022,33.31764778,33.5663,32.1815,33.3517,1512254532,11286399747
02/07/2022,32.7715192,33.93023866,31.94693975,33.33379281,2116710942,11264542309
01/07/2022,33.70097041,35.2171,32.0102,32.87665608,3357457366,11359545748
30/06/2022,34.0659,34.1879,31.19260758,33.56887945,2918825335,11045104144
29/06/2022,35.3291,35.98908166,33.25813655,33.9182,2908537660,11937414091
28/06/2022,38.4466153,39.7372054,35.1856,35.3404,2603699865,12903434325
27/06/2022,39.3825,41.1406,38.06094445,38.4696,2616899447,13556021332
26/06/2022,42.21036737,42.3699,39.3497,39.4474,2704128539,14035665405
25/06/2022,41.86947763,42.50119229,39.7897,42.29754907,3575195291,14132097977
24/06/2022,38.0936,42.82202743,37.7767,42.21059536,4255747178,13604617407
23/06/2022,34.09865113,38.3429,34.09865113,38.1855,3856522684,12504909102
22/06/2022,36.25953962,36.68293285,33.67922131,34.13306086,4015643405,11983525135
21/06/2022,35.2023,38.7492,34.26780868,36.16108256,4711848846,12578619836
20/06/2022,34.1859,36.5848,31.79938393,35.4502,4698972967,11659110064
19/06/2022,31.9214,34.99369546,28.8870825,34.2477,4904523289,10852025371
18/06/2022,30.7092,31.8876,27.43025176,31.8876,2920648738,10177952353
17/06/2022,30.0771,32.061,29.39931523,30.836,4003289830,10676120017
16/06/2022,34.52174616,35.54490873,29.669,29.9836,5682014665,11043816094
15/06/2022,29.6335,34.48381921,26.86932173,34.12335303,4631945013,10102346959
14/06/2022,28.44461724,31.8995,26.0668286,29.7257,6026618476,10002495931
13/06/2022,30.60160584,31.08591757,26.2198,27.6996837,4822875918,9612110665
12/06/2022,33.9654,34.3004,30.63935085,30.63935085,3346866433,11195256394
11/06/2022,37.14041619,37.8947,33.51565155,33.9633,2638871287,12259201374
10/06/2022,39.93203096,40.7902,37.0677,37.08312735,2831278453,13288549555
09/06/2022,38.95264356,41.60837782,38.53277173,39.93007713,2600263175,13647681265
08/06/2022,39.2982,40.64328624,38.4461,38.88858724,3798016505,13414583014
07/06/2022,42.399,42.399,37.6382,39.3653,4569874252,13409355248
06/06/2022,38.56271842,44.47781317,38.4537526,42.3659006,3682050380,14403564573
05/06/2022,38.99621459,39.9546,37.9351,38.43047065,2417509081,13283049383
04/06/2022,38.30842262,39.12908234,36.0517,39.00730694,2914979919,12749269879
03/06/2022,40.95851522,41.42494005,37.829,38.31010499,3043216367,13344057734
02/06/2022,40.20405819,41.35851348,38.2829,40.92810924,3555173957,13657109204
01/06/2022,45.69089102,45.9788,40.09519552,40.312007,2498716743,14849042244
31/05/2022,47.1861,48.05614168,44.76136451,45.8746124,3089384338,15747159359
30/05/2022,44.9575,47.80955773,44.293927,47.1395,2779854775,15662092458
29/05/2022,44.30382122,45.3972,41.97091191,44.8179,2444996303,14858545773
28/05/2022,41.04221767,44.59027089,40.4514,44.41872725,3132020069,14363707901
27/05/2022,43.4305,43.76022227,40.0736,40.89120135,4441943873,14185585894
26/05/2022,47.9352,48.5633,41.95279106,43.57392974,2978130484,15451396009
25/05/2022,49.6577,50.39350909,47.67008685,47.90732339,2580858020,16563006011
24/05/2022,49.06343807,50.47777491,47.4854,49.6721,2965948909,16762932861
23/05/2022,52.52837481,54.5359,48.63538853,49.06696856,2384953257,17805815306
22/05/2022,50.29852859,53.00093629,49.68925474,52.7833436,1716740176,17361798456
21/05/2022,49.45096257,51.0505,48.5455,50.21584041,2749003145,16917077290
20/05/2022,52.26720004,53.51004843,47.9406609,49.57496041,3548355967,17339150550
19/05/2022,49.8456,53.7286403,48.60448123,52.3516592,3547859138,17290251377
18/05/2022,57.08769529,57.65621985,49.7284,49.8652,3220589201,18014059929
17/05/2022,53.45883427,58.0814,53.45883427,57.3061054,3124783676,18818816094
16/05/2022,58.48831729,58.48831729,52.2341,53.53696945,3083354215,18405609221
15/05/2022,52.1017,58.77996607,49.70435551,58.77996607,2705982345,17852154041
14/05/2022,48.6928,52.72123576,46.15094729,52.3534,3381385697,16786312583
13/05/2022,44.5517,55.6896,43.9335,48.3294,5443258575,17144300865
12/05/2022,50.5335,53.8599,38.2896,44.7119,7148815476,15167690830
11/05/2022,66.8901,68.2703,43.68724694,49.9957,5150712517,19730159484
10/05/2022,62.38418224,73.9172,60.79442097,67.0372,6169869623,23053383313
09/05/2022,75.50131168,77.0683,63.3084,63.95951297,2918280318,24050050048
08/05/2022,78.9406,79.26215595,74.3392,74.97714353,2157243912,25942694095
07/05/2022,81.9125,82.26695227,77.624,79.1325,2017830492,27166835562
06/05/2022,84.5739,84.5739,80.50878351,81.9598,2946383160,27612495109
05/05/2022,92.6471,94.82982774,81.87041302,84.6366,2533214326,29955012806
04/05/2022,85.9128725,92.78716413,85.64268776,92.68864172,1682872728,29433778612
03/05/2022,87.53082797,88.71873132,84.98599631,85.92044165,1694629058,29177938710
02/05/2022,89.6273,90.66822715,85.3615,87.52314193,2006939708,29533968504
01/05/2022,85.36061198,92.22040606,84.81451639,89.6599,2599735819,29537428157
30/04/2022,93.99221979,94.9398,83.1111,85.49475107,1683630757,30960224197
29/04/2022,98.2191,98.567,92.5769,93.94271076,1976798720,32103758133
28/04/2022,98.4269,100.443,96.6461,98.129,2054008071,33001420545
27/04/2022,95.72,100.3286,95.3522,98.30965252,2334520668,32713354733
26/04/2022,101.0041078,101.6560364,94.8388915,95.45770489,2185852203,33100718444
25/04/2022,99.29508866,101.4254,94.8137,101.2565032,2101448148,32631396614
24/04/2022,100.6282,102.2054,98.9119,99.22419914,1245760109,33628015745
23/04/2022,100.6622,102.737,98.769,100.6329,1768725753,33796754234
22/04/2022,101.8629,103.5485,99.69223276,100.7281,2768260877,33929543967
21/04/2022,105.4858922,109.8874,100.522217,101.8636,2653313505,35438684280
20/04/2022,108.5695,110.4850513,104.5103147,105.4772659,2900991549,35833365995
19/04/2022,102.3121,108.4219,101.2362882,108.4217,2787376964,34735479537
18/04/2022,100.3066,102.4515,95.27047624,102.2794,2674388789,33033791452
17/04/2022,102.1203,105.2538,99.9088,100.3029,1360454577,34196829838
16/04/2022,101.4068,103.1474,100.9513,102.123,1429049666,33903596083
15/04/2022,100.7807852,102.8625,100.1270851,101.3964,2267678373,33705393922
14/04/2022,104.7968,107.1682815,99.2616,100.6465214,2762096909,33965413417
13/04/2022,103.4958841,105.6762902,100.3558,104.8295,3362322637,34010893337
12/04/2022,100.0324871,108.9337,98.97610276,103.6583687,3822596852,33971213829
11/04/2022,111.0701,111.7512,98.9991,99.65766756,2834260284,34734453378
10/04/2022,112.9893966,112.9893966,112.9893966,112.9893966,1873845248,37021471252
09/04/2022,109.9298,113.1309067,108.7261351,113.1309067,2951543042,36210898016
08/04/2022,118.7184572,122.0517777,108.6054,109.7555,3572972770,38186601588
07/04/2022,113.0569862,119.8595,111.8099274,118.9148489,4636533997,37819207023
06/04/2022,127.0057091,127.3559,112.9301238,112.9301238,4354816668,39657349233
05/04/2022,132.2025456,136.2091324,126.6580283,126.6580283,3926432898,43015284662
04/04/2022,136.8002314,137.9684062,126.5404699,132.5123643,3772952816,43437922773
03/04/2022,131.9645859,140.229,131.1907945,136.8467445,4892773316,44517427979
02/04/2022,133.9639,142.0514518,132.0396119,132.0396119,5804349104,44391708100
01/04/2022,122.5331225,136.8913,118.7429167,133.8288535,6783690641,41660423057
31/03/2022,120.2966166,128.5933564,119.8312692,122.4975671,5910328532,40161847816
30/03/2022,111.7400048,123.8219183,107.448632,120.2681266,4879497394,37448984012
29/03/2022,105.9829336,115.4559,105.9829336,111.8021626,4305544045,36152048639
28/03/2022,106.9623245,113.431,105.3199712,105.6318162,3440579599,35583879437
27/03/2022,101.8300871,107.2906035,99.1456448,107.1064739,1781452763,33181406053
26/03/2022,98.63087748,103.2483,97.84280119,101.8503772,2466659556,32743516084
25/03/2022,102.3385032,104.6564,97.21849899,98.76050729,3827302913,32832819442
24/03/2022,94.97890047,103.4874,94.07253643,102.2618397,3520549959,31972355075
23/03/2022,90.50209659,96.06437581,89.63725943,95.10271747,2120785514,29565455874
22/03/2022,88.76828652,93.6675,88.18192702,90.61246786,2128751696,29287239165
21/03/2022,88.5311152,91.13557769,87.11693859,88.77027251,1694114117,28492018845
20/03/2022,92.41423112,92.41423112,88.12168924,88.68228512,1820085677,28892725506
19/03/2022,89.79708454,94.4389807,89.40810039,92.38590253,2720763161,29273330959
18/03/2022,87.86484895,91.80459198,84.68272579,89.70616555,2850402361,28029758700
17/03/2022,87.79717202,90.67972583,86.7509,87.80915917,2509483485,28428192385
16/03/2022,82.87006735,87.73100446,81.6792568,87.73100446,2256502411,27007670994
15/03/2022,81.18682207,85.12167638,79.09240615,82.92012245,1689243391,26144035642
14/03/2022,78.84523086,81.9841,78.133,81.04704493,1749547248,25874063027
13/03/2022,81.41346298,82.8118,78.0948828,78.91477174,1078182422,26192244135
12/03/2022,80.6744332,82.66853723,80.6744332,81.63673414,1587612035,26253787450
11/03/2022,82.9448432,84.01884034,80.18037498,80.76296928,2044308961,26304138111
10/03/2022,88.1272481,88.47249264,81.29093475,83.03559979,2562888472,26774361237
09/03/2022,82.31040008,89.54092344,82.11409011,88.15197001,2731266130,28070513785
08/03/2022,81.89723403,84.7837,81.51666999,82.15255981,2458506777,26615411061
07/03/2022,84.56732717,86.36024543,80.12620349,82.08508347,2092166047,26617141243
06/03/2022,89.6555,89.8392,84.2452,84.68727056,1384062528,27931952986
05/03/2022,88.3070026,90.86876134,86.44727409,89.72294837,2336508166,28344610658
04/03/2022,95.62905333,95.72187723,87.60698664,88.26304552,2693458847,29216722712
03/03/2022,100.7561116,101.3975,94.4063,95.52928654,3165948792,31385728898
02/03/2022,98.6509,106.0666627,97.3582,100.8434022,4033866580,32664436031
01/03/2022,99.7028,101.4325,95.2683,98.7167,4330380869,31312192564
28/02/2022,85.6163012,100.5127458,84.50683176,99.3948,3154952569,29276835155
27/02/2022,90.1557,92.00304453,84.4939,85.57516594,1979593038,28237390761
26/02/2022,92.79094753,94.52325202,89.7532,90.0602,3078715981,29299090607
25/02/2022,89.41292019,94.838,87.24748903,92.51287263,4989542736,28716274907
24/02/2022,84.52587769,92.2653,76.83669514,89.03824057,4819389407,26754612260
23/02/2022,86.4195,93.0273,84.84895868,84.84895868,2634973097,28454602915
22/02/2022,83.10050789,87.1683,81.26787973,86.5429,3551169883,26960793761
21/02/2022,90.65453541,95.9496,83.17106515,83.17106515,3275306999,29072919715
20/02/2022,91.3583504,93.2168,85.9971612,90.81787925,1824342996,28643724523
19/02/2022,90.01603168,92.54163477,88.97773754,91.5062964,1736312815,29039073072
18/02/2022,93.5676,96.2271,89.6631,90.05442382,2149474395,29779345564
17/02/2022,101.858,102.5703,92.81882449,93.3053,2255059367,31338631951
16/02/2022,104.92,104.9222,98.4114,102.0772,2286229160,32589965957
15/02/2022,96.44124258,105.1233344,96.44124258,104.8396,2579095326,32445757755
14/02/2022,92.9127,97.71883827,91.17191916,96.45598381,1829526794,30122046368
13/02/2022,95.843,97.1567,91.8678584,93.4134,1729564520,30267391479
12/02/2022,96.4837,99.50834925,93.5561,95.6361,2578326103,30567948126
11/02/2022,106.1413714,107.9471966,95.6433,96.4211,2876844602,33036777638
10/02/2022,114.0601,114.8532,106.0438168,106.2761066,2517984792,35354838665
09/02/2022,113.3621833,116.346,109.9608582,114.1851,2926951905,35964084705
08/02/2022,117.539936,119.8457008,110.4388468,113.5542614,3454459864,36320465573
07/02/2022,115.3501205,121.4774,113.0992973,117.6853056,2660391176,37441691374
06/02/2022,113.9427,115.8570511,112.2441,115.215403,2445793896,35952980804
05/02/2022,112.3306739,118.4500387,110.5341,113.6063,4326342729,36081414027
04/02/2022,101.6452,112.3831477,100.5311,112.3831477,4242291038,33434571382
03/02/2022,102.1187,102.7302,94.8193598,101.0464,5269047515,30996712212
02/02/2022,110.0358,112.0803279,97.83728302,101.6326,4715100317,34000159904
01/02/2022,99.59381896,113.2101968,99.59381896,110.295,4071585969,33774552639
31/01/2022,93.3202,100.6929956,89.5609,99.6535557,1781243945,29439886916
30/01/2022,96.20169273,97.26242064,91.7770691,93.4379,1835484786,29877796637
29/01/2022,91.3571,98.3688,91.065,96.2559,2667541655,29949538944
28/01/2022,89.36378397,93.3967,87.41670551,91.1762,3313492781,28565473224
27/01/2022,92.15043177,94.21428766,86.15970382,89.69647409,4320319565,28332821106
26/01/2022,94.70732654,103.5559,90.28752835,92.2110816,3719005061,30194992477
25/01/2022,91.6137,99.5118,87.77670402,95.05657136,5118615073,29004596542
24/01/2022,99.6677,99.6677,81.29445863,91.8445,4713336684,27896178922
23/01/2022,94.23212946,104.4143854,93.51747769,99.3393,4914005258,30908440766
22/01/2022,112.3464,112.9962187,89.1914,94.16915537,5748163827,31604234989
21/01/2022,127.8005276,128.3916011,107.6603,111.2622,3744282783,38429537792
20/01/2022,135.4354763,143.6871097,127.183843,127.183843,1651862554,43263214504
19/01/2022,141.4575,142.2549625,133.3394,135.3528602,1911475934,43094510139
18/01/2022,139.9170885,141.8557,135.1756,141.3346,1840787666,43494344318
17/01/2022,147.905911,148.1360059,137.5128966,139.9004888,1752488297,44732210243
16/01/2022,147.7297076,151.7695,146.2875833,147.8923207,1469219196,46648905183
15/01/2022,146.2148174,149.3593997,144.492538,147.7722751,1848766664,46043226354
14/01/2022,145.835,150.4357368,142.2961,146.2876098,2880094543,46015199574
13/01/2022,151.5256,157.3150769,145.8665069,146.1437,2907038329,47031579676
12/01/2022,140.2279,152.9423648,138.4877955,151.6441,2327959957,45154528036
11/01/2022,135.8829,143.0968545,134.0668529,140.0026,2504107061,42975725878
10/01/2022,140.7023695,143.5649139,130.5771814,135.8408,2212884765,42987942464
09/01/2022,142.1114539,145.2098124,138.2455338,140.8695259,3426625860,44108261109
08/01/2022,136.202,147.8404059,133.7727,142.6471004,3072788758,44183443793
07/01/2022,150.4091583,150.4091583,134.8104183,136.3547,3366760195,43598562372
06/01/2022,154.4733,154.5278,146.7764195,150.4974848,3159910652,46560905159
05/01/2022,167.9258437,171.1638,145.824,155.144,1741075376,51365138785
04/01/2022,170.3394,173.7737,166.7674417,168.0187061,1829126638,52404188370
03/01/2022,176.5189,176.5189,167.1087711,170.3803,1269216518,53402446744
02/01/2022,178.6942,179.3228,174.7322,176.4474,1322319493,54579938622
01/01/2022,170.0646317,178.7605784,170.0646317,177.9595,1608896641,53798973669
31/12/2021,172.5548,177.3247,168.0590588,170.5522368,1723805670,53509645644
30/12/2021,170.565653,175.5509084,168.7205697,172.586,2531993570,53494867898
29/12/2021,177.3768,180.5379258,170.5771066,170.8940771,3004570812,54445369660
28/12/2021,195.7276286,195.7276286,177.3343579,178.1742,3030510627,57831046267
27/12/2021,198.0239401,204.338,195.5965799,195.5965799,2220041161,61792337964
26/12/2021,193.3022211,199.9197,191.2173,198.1020112,2190881749,60606019899
25/12/2021,190.2624,194.8597,189.6534,194.3161999,2533943401,59416213985
24/12/2021,190.2214567,197.0826179,186.1251093,190.2602,2877585568,58868916451
23/12/2021,178.496,193.3483429,176.3199734,190.4149289,2323269411,56270318950
22/12/2021,179.9044,187.2861,177.969231,178.6415195,2227257735,56313529403
21/12/2021,173.8373857,182.2775823,170.5604235,180.1013,2449339319,54901422375
20/12/2021,180.1668106,181.0292325,169.2630461,174.0579768,2224474956,53886300778
19/12/2021,182.8824166,188.355274,179.1268077,179.7937,2013713148,56628618594
18/12/2021,175.5064213,184.0397,171.7904575,182.8463726,3005389006,55042349773
17/12/2021,176.8608,182.029341,168.7565252,175.9584984,3547047427,54546118311
16/12/2021,178.2492,188.723191,174.8393,177.3525,4762256766,55845297346
15/12/2021,161.2649296,181.2028565,158.2447,178.0805,3296436118,51179474993
14/12/2021,155.3298,162.1963648,150.0032,161.190991,3472294477,48048432342
13/12/2021,173.3835,173.3835,149.7356,155.5458,2170064930,50112776587
12/12/2021,171.7333365,176.6337031,168.0947629,174.0629988,1731164958,52690858521
11/12/2021,167.9701,173.6332911,162.3042,172.0419719,3063470030,52266617381
10/12/2021,181.4538549,184.0604738,170.0428,170.0428,2783401389,54418793450
09/12/2021,194.6093589,196.472141,179.3678,182.2988714,2692582866,57604827224
08/12/2021,190.3770066,195.9678444,184.7744,194.524783,3168763214,58566797654
07/12/2021,194.2020187,203.6676,188.6834,190.1069564,4301289845,60333604953
06/12/2021,196.424,197.3900329,177.3631,193.5299148,4901914606,57553434919
